meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,stimulus,context,island_type,transfer_s,transfer_c,id,movement,opposition,category
,Timer frame,html.Frame,2_9_1,,,,,,,4106.359999999986,175713,175703.04,175713.64,179820,179821,2025-02-02T13:29:58.965Z,179828.02,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kamo na ljeto ide Slavko na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,8,ad,ad + ad+ ad,interrogative pronouns
,inter-stimulus,canvas.Screen,2_9_2,,,,,,response,991.9800000000105,179822,179812.14,179828.02,180820,180825,2025-02-02T13:29:59.968Z,180836.08,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Kamo na ljeto ide Slavko na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,8,ad,ad + ad+ ad,interrogative pronouns
,Sequence,flow.Sequence,2_9,,,,,,completion,9609.299999999988,171203,171194.5,171210.7,180820,180826,2025-02-02T13:29:59.970Z,180836.08,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kamo na ljeto ide Slavko na work and travel program?,Na ljeto Slavko ide u USA na work and travel program.,iq,0,0,8,ad,ad + ad+ ad,interrogative pronouns
,context,canvas.Screen,2_10_0_0,,,,,,response,3460.920000000013,180829,180819.58,180836.08,184297,184299,2025-02-02T13:30:03.443Z,184306.12,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,Timer frame,html.Frame,2_10_0,,,,,,,3463.920000000013,180827,180819.58,180836.08,184300,184301,2025-02-02T13:30:03.445Z,184306.12,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,stimulus,canvas.Screen,2_10_1_0,,,,,,response,2215.8800000000047,184302,184294.92,184306.12,186522,186526,2025-02-02T13:30:05.670Z,186528.38,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,Timer frame,html.Frame,2_10_1,,,,,,,2219.8800000000047,184301,184294.92,184306.12,186526,186527,2025-02-02T13:30:05.671Z,186528.38,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,inter-stimulus,canvas.Screen,2_10_2,,,,,,response,950.6199999999953,186528,186520.26,186528.38,187479,187493,2025-02-02T13:30:06.638Z,187495.16,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,Sequence,flow.Sequence,2_10,,,,,,completion,6642.920000000013,180827,180819.58,180836.08,187479,187497,2025-02-02T13:30:06.641Z,187495.16,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,context,canvas.Screen,2_11_0_0,,,,,,response,3371.8399999999965,187499,187478.2,187495.16,190867,190870,2025-02-02T13:30:10.014Z,190875.52,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,Timer frame,html.Frame,2_11_0,,,,,,,3375.8399999999965,187498,187478.2,187495.16,190871,190871,2025-02-02T13:30:10.016Z,190875.52,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,stimulus,canvas.Screen,2_11_1_0,,,,,,response,6415.4800000000105,190874,190864,190875.52,197291,197296,2025-02-02T13:30:16.440Z,197297.48,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,1,click @1,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,Timer frame,html.Frame,2_11_1,,,,,,,6421.4800000000105,190873,190864,190875.52,197297,197298,2025-02-02T13:30:16.442Z,197297.48,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,inter-stimulus,canvas.Screen,2_11_2,,,,,,response,1081.5199999999895,197298,197287.12,197297.48,198379,198385,2025-02-02T13:30:17.529Z,198396.72,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,Sequence,flow.Sequence,2_11,,,,,,completion,10883.839999999997,187498,187478.2,187495.16,198379,198388,2025-02-02T13:30:17.531Z,198396.72,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,context,canvas.Screen,2_12_0_0,,,,,,response,2125.279999999999,198389,198377.02,198396.72,200522,200528,2025-02-02T13:30:19.671Z,200536.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Došao je dan kada Martin ne ide na posao.,Martin sutra ne dolazi na posao.,neg,,,27,ad_time,ad_time + ad_place,relative pronouns
,Timer frame,html.Frame,2_12_0,,,,,,,2132.279999999999,198389,198377.02,198396.72,200529,200530,2025-02-02T13:30:19.674Z,200536.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Došao je dan kada Martin ne ide na posao.,Martin sutra ne dolazi na posao.,neg,,,27,ad_time,ad_time + ad_place,relative pronouns
,stimulus,canvas.Screen,2_12_1_0,,,,,,response,3255.640000000014,200534,200519.2,200536.36,203792,203797,2025-02-02T13:30:22.940Z,203799.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Došao je dan kada Martin ne ide na posao.,Martin sutra ne dolazi na posao.,neg,,,27,ad_time,ad_time + ad_place,relative pronouns
,Timer frame,html.Frame,2_12_1,,,,,,,3261.640000000014,200533,200519.2,200536.36,203798,203799,2025-02-02T13:30:22.942Z,203799.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Došao je dan kada Martin ne ide na posao.,Martin sutra ne dolazi na posao.,neg,,,27,ad_time,ad_time + ad_place,relative pronouns
,inter-stimulus,canvas.Screen,2_12_2,,,,,,response,841.640000000014,203799,203789.78,203799.36,204641,204646,2025-02-02T13:30:23.790Z,204658.9,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Došao je dan kada Martin ne ide na posao.,Martin sutra ne dolazi na posao.,neg,,,27,ad_time,ad_time + ad_place,relative pronouns
,Sequence,flow.Sequence,2_12,,,,,,completion,6244.279999999999,198389,198377.02,198396.72,204641,204649,2025-02-02T13:30:23.792Z,204658.9,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Došao je dan kada Martin ne ide na posao.,Martin sutra ne dolazi na posao.,neg,,,27,ad_time,ad_time + ad_place,relative pronouns
,context,canvas.Screen,2_13_0_0,,,,,,response,1492.1000000000058,204651,204640.2,204658.9,206151,206153,2025-02-02T13:30:25.297Z,206154.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,Timer frame,html.Frame,2_13_0,,,,,,,1495.1000000000058,204650,204640.2,204658.9,206154,206154,2025-02-02T13:30:25.297Z,206154.36,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,stimulus,canvas.Screen,2_13_1_0,,,,,,response,3584.640000000014,206156,206149.1,206154.36,209739,209744,2025-02-02T13:30:28.888Z,209748.12,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,1,click @1,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,Timer frame,html.Frame,2_13_1,,,,,,,3590.640000000014,206155,206149.1,206154.36,209745,209745,2025-02-02T13:30:28.889Z,209748.12,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,inter-stimulus,canvas.Screen,2_13_2,,,,,,response,1260.8800000000047,209746,209735.14,209748.12,211009,211014,2025-02-02T13:30:30.159Z,211029,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,Sequence,flow.Sequence,2_13,,,,,,completion,6350.100000000006,204649,204640.2,204658.9,211009,211017,2025-02-02T13:30:30.161Z,211029,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,context,canvas.Screen,2_14_0_0,,,,,,response,5209,211026,211008.52,211029,216238,216243,2025-02-02T13:30:35.386Z,216250.28,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Koliko je moja sestra platila taksi od zračne luke.,Moja sestra platila je taksi od zračne luke.,gf,0,0,46,filler,filler,filler
,Timer frame,html.Frame,2_14_0,,,,,,,5214,211019,211008.52,211029,216243,216245,2025-02-02T13:30:35.388Z,216250.28,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Koliko je moja sestra platila taksi od zračne luke.,Moja sestra platila je taksi od zračne luke.,gf,0,0,46,filler,filler,filler
,stimulus,canvas.Screen,2_14_1_0,,,,,,response,3531.720000000001,216248,216233.18,216250.28,219782,219788,2025-02-02T13:30:38.932Z,219794.66,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Koliko je moja sestra platila taksi od zračne luke.,Moja sestra platila je taksi od zračne luke.,gf,0,0,46,filler,filler,filler
,Timer frame,html.Frame,2_14_1,,,,,,,3538.720000000001,216246,216233.18,216250.28,219789,219789,2025-02-02T13:30:38.933Z,219794.66,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Koliko je moja sestra platila taksi od zračne luke.,Moja sestra platila je taksi od zračne luke.,gf,0,0,46,filler,filler,filler
,inter-stimulus,canvas.Screen,2_14_2,,,,,,response,1343.3399999999965,219790,219775.22,219794.66,221138,221158,2025-02-02T13:30:40.302Z,221166.7,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Koliko je moja sestra platila taksi od zračne luke.,Moja sestra platila je taksi od zračne luke.,gf,0,0,46,filler,filler,filler
,Sequence,flow.Sequence,2_14,,,,,,completion,10109,211018,211008.52,211029,221138,221162,2025-02-02T13:30:40.307Z,221166.7,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Koliko je moja sestra platila taksi od zračne luke.,Moja sestra platila je taksi od zračne luke.,gf,0,0,46,filler,filler,filler
,context,canvas.Screen,2_15_0_0,,,,,,response,3300.2999999999884,221166,221138.24,221166.7,224467,224472,2025-02-02T13:30:43.616Z,224478.8,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Naručio sam to jelo koje sam pitao tko je jeo u restoranu.,Pitao sam tko je jeo pleskavicu u restoranu.,iq,0,0,11,ob,sub + ob,relative pronouns
,Timer frame,html.Frame,2_15_0,,,,,,,3306.2999999999884,221164,221138.24,221166.7,224473,224475,2025-02-02T13:30:43.619Z,224478.8,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Naručio sam to jelo koje sam pitao tko je jeo u restoranu.,Pitao sam tko je jeo pleskavicu u restoranu.,iq,0,0,11,ob,sub + ob,relative pronouns
,stimulus,canvas.Screen,2_15_1_0,,,,,,response,3177.2000000000116,224478,224463.44,224478.8,227656,227659,2025-02-02T13:30:46.803Z,227666.5,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,1,click @1,Naručio sam to jelo koje sam pitao tko je jeo u restoranu.,Pitao sam tko je jeo pleskavicu u restoranu.,iq,0,0,11,ob,sub + ob,relative pronouns
,Timer frame,html.Frame,2_15_1,,,,,,,3181.2000000000116,224476,224463.44,224478.8,227660,227660,2025-02-02T13:30:46.805Z,227666.5,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Naručio sam to jelo koje sam pitao tko je jeo u restoranu.,Pitao sam tko je jeo pleskavicu u restoranu.,iq,0,0,11,ob,sub + ob,relative pronouns
,inter-stimulus,canvas.Screen,2_15_2,,,,,,response,1183.5,227661,227654.7,227666.5,228850,228855,2025-02-02T13:30:47.999Z,228864.42,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Naručio sam to jelo koje sam pitao tko je jeo u restoranu.,Pitao sam tko je jeo pleskavicu u restoranu.,iq,0,0,11,ob,sub + ob,relative pronouns
,Sequence,flow.Sequence,2_15,,,,,,completion,7683.299999999988,221164,221138.24,221166.7,228850,228858,2025-02-02T13:30:48.001Z,228864.42,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Naručio sam to jelo koje sam pitao tko je jeo u restoranu.,Pitao sam tko je jeo pleskavicu u restoranu.,iq,0,0,11,ob,sub + ob,relative pronouns
,context,canvas.Screen,2_16_0_0,,,,,,response,3061.579999999987,228862,228849.58,228864.42,231926,231930,2025-02-02T13:30:51.074Z,231937.44,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_16_0,,,,,,,3067.579999999987,228860,228849.58,228864.42,231932,231933,2025-02-02T13:30:51.077Z,231937.44,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,stimulus,canvas.Screen,2_16_1_0,,,,,,response,2605.5599999999977,231935,231922.38,231937.44,234543,234550,2025-02-02T13:30:53.693Z,234555.68,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,1,click @1,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_16_1,,,,,,,2612.5599999999977,231934,231922.38,231937.44,234550,234552,2025-02-02T13:30:53.696Z,234555.68,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,inter-stimulus,canvas.Screen,2_16_2,,,,,,response,1043.320000000007,234553,234540.12,234555.68,235599,235603,2025-02-02T13:30:54.748Z,235613.28,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,Sequence,flow.Sequence,2_16,,,,,,completion,6734.579999999987,228859,228849.58,228864.42,235599,235606,2025-02-02T13:30:54.750Z,235613.28,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,context,canvas.Screen,2_17_0_0,,,,,,response,5773.720000000001,235608,235598.12,235613.28,241387,241390,2025-02-02T13:31:00.534Z,241395.88,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,"Što, zanima ih, tko će kupiti za vjenčani dar?",Zanima ih tko će kupiti posuđe za vjenčani dar.,iq,0,0,1,ob,sub + ob,interrogative pronouns
,Timer frame,html.Frame,2_17_0,,,,,,,5777.720000000001,235607,235598.12,235613.28,241391,241392,2025-02-02T13:31:00.536Z,241395.88,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Što, zanima ih, tko će kupiti za vjenčani dar?",Zanima ih tko će kupiti posuđe za vjenčani dar.,iq,0,0,1,ob,sub + ob,interrogative pronouns
,stimulus,canvas.Screen,2_17_1_0,,,,,,response,6143.119999999995,241394,241383.44,241395.88,247539,247545,2025-02-02T13:31:06.688Z,247551.1,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,4,click @4,"Što, zanima ih, tko će kupiti za vjenčani dar?",Zanima ih tko će kupiti posuđe za vjenčani dar.,iq,0,0,1,ob,sub + ob,interrogative pronouns
,Timer frame,html.Frame,2_17_1,,,,,,,6149.119999999995,241393,241383.44,241395.88,247545,247546,2025-02-02T13:31:06.690Z,247551.1,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Što, zanima ih, tko će kupiti za vjenčani dar?",Zanima ih tko će kupiti posuđe za vjenčani dar.,iq,0,0,1,ob,sub + ob,interrogative pronouns
,inter-stimulus,canvas.Screen,2_17_2,,,,,,response,937.8999999999942,247547,247536.54,247551.1,248489,248494,2025-02-02T13:31:07.638Z,248501.14,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,"Što, zanima ih, tko će kupiti za vjenčani dar?",Zanima ih tko će kupiti posuđe za vjenčani dar.,iq,0,0,1,ob,sub + ob,interrogative pronouns
,Sequence,flow.Sequence,2_17,,,,,,completion,12875.720000000001,235606,235598.12,235613.28,248489,248497,2025-02-02T13:31:07.641Z,248501.14,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,"Što, zanima ih, tko će kupiti za vjenčani dar?",Zanima ih tko će kupiti posuđe za vjenčani dar.,iq,0,0,1,ob,sub + ob,interrogative pronouns
,context,canvas.Screen,2_18_0_0,,,,,,response,2308.859999999986,248500,248488.68,248501.14,250810,250815,2025-02-02T13:31:09.958Z,250822.14,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,Timer frame,html.Frame,2_18_0,,,,,,,2314.859999999986,248498,248488.68,248501.14,250816,250817,2025-02-02T13:31:09.961Z,250822.14,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,stimulus,canvas.Screen,2_18_1_0,,,,,,response,2788.859999999986,250819,250805.94,250822.14,253611,253615,2025-02-02T13:31:12.759Z,253623.38,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,1,click @1,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,Timer frame,html.Frame,2_18_1,,,,,,,2793.859999999986,250818,250805.94,250822.14,253616,253617,2025-02-02T13:31:12.762Z,253623.38,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,inter-stimulus,canvas.Screen,2_18_2,,,,,,response,938.6199999999953,253618,253607.48,253623.38,254562,254587,2025-02-02T13:31:13.730Z,254597.76,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,Sequence,flow.Sequence,2_18,,,,,,completion,6060.859999999986,248498,248488.68,248501.14,254562,254591,2025-02-02T13:31:13.735Z,254597.76,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,context,canvas.Screen,2_19_0_0,,,,,,response,2585.2399999999907,254596,254561.5,254597.76,257183,257188,2025-02-02T13:31:16.332Z,257190.54,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_19_0,,,,,,,2591.2399999999907,254592,254561.5,254597.76,257189,257190,2025-02-02T13:31:16.334Z,257190.54,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,stimulus,canvas.Screen,2_19_1_0,,,,,,response,3771.459999999992,257193,257180.14,257190.54,260962,260966,2025-02-02T13:31:20.110Z,260966.62,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,1,click @1,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_19_1,,,,,,,3776.459999999992,257191,257180.14,257190.54,260967,260969,2025-02-02T13:31:20.112Z,260966.62,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,inter-stimulus,canvas.Screen,2_19_2,,,,,,response,1299.3800000000047,260970,260958.1,260966.62,262266,262271,2025-02-02T13:31:21.416Z,262287.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,mousedown,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Sequence,flow.Sequence,2_19,,,,,,completion,7668.239999999991,254592,254561.5,254597.76,262266,262274,2025-02-02T13:31:21.419Z,262287.84,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,context,canvas.Screen,2_20_0_0,,,,,,response,3285.1599999999744,262278,262265.88,262287.84,265573,265575,2025-02-02T13:31:24.719Z,265583.32,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,click,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,Timer frame,html.Frame,2_20_0,,,,,,,3287.1599999999744,262277,262265.88,262287.84,265575,265576,2025-02-02T13:31:24.720Z,265583.32,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,,,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,stimulus,canvas.Screen,2_20_1_0,,,,,,response,2502.679999999993,265578,265571.08,265583.32,268086,268093,2025-02-02T13:31:27.237Z,268094.44,0xszmjDz0U,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6nnouht,,7,click @7,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
